date,company_code,is_copied,last_published,changes_24h,changes_7d,added_24h,removed_24h,added_7d,removed_7d,contributors_7d,contributors_all_time,changes_1y,added_1y,removed_1y,stars,copy,watchers,market_cap_rank,price_share_usd,market_cap_usd,parsed_language
3/20/2018,GOM,1,816.0,0,0,0,0,0,0,0,1,7,0,0,0,0,2,20,11.6772,1191571285.0,4
3/20/2018,TPP,0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,15.3388,567597368.0,14
3/20/2018,MQT,1,1344.0,0,0,0,0,0,0,0,1,3,24853,9007,0,0,2,18,20.8436,1541622254.0,0
3/20/2018,PXR,0,1344.0,0,0,0,0,0,0,0,1,8,0,0,5,6,8,3,0.720974,28185825933.0,6
3/20/2018,MST,0,1344.0,0,0,0,0,0,0,0,1,1,0,0,0,2,3,27,2.25547,574120302.0,14
3/20/2018,MXL,0,20184.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0.250027,4637732127.0,14
3/20/2018,XTR,0,13.0,31,245,700,567,19931,7826,12,34,1862,196100,162310,1111,247,274,14,0.0341406,2244682740.0,7
3/20/2018,NVE,1,1344.0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,16,3.86178,1993070558.0,14
3/20/2018,CZE,0,9384.0,0,0,0,0,0,0,0,5,60,0,0,2,6,9,25,249.584,877975676.0,10
3/21/2018,BBN,1,4.0,3,3,56,104,56,104,2,0,41,0,0,28,20,11,25,9.35636,926410629.0,0
3/21/2018,CBT,0,2.0,0,0,0,0,0,0,0,100,253,57796,18724,2189,1198,489,1,9046.18,153000000000.0,10
3/21/2018,HBC,0,1008.0,0,0,0,0,0,0,0,1,9,0,0,0,1,2,4,1067.66,18181475747.0,6
3/21/2018,GBT,0,1368.0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,22,67.799,1145326716.0,14
3/21/2018,AAD,0,1368.0,0,0,0,0,0,0,0,2,7,0,0,0,1,14,6,0.220614,5719874740.0,8
3/21/2018,HDA,1,2760.0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,12,435.06,3462408953.0,0
3/21/2018,DDG,0,3648.0,0,0,0,0,0,0,0,1,0,0,0,3,3,4,26,358.937,717874000.0,11
3/21/2018,SEO,1,48.0,0,0,0,0,0,0,0,7,40,0,0,26,18,25,9,6.15026,4560758162.0,1
3/21/2018,HET,0,504.0,0,0,0,0,0,0,0,14,0,0,0,43,29,25,2,567.941,55838342120.0,14
3/21/2018,CET,0,1584.0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,16,20.7945,2092908949.0,5
3/21/2018,XIC,0,1008.0,0,0,0,0,0,0,0,2,22,0,0,2,20,3,23,2.79487,1080336076.0,10
3/21/2018,AMI,0,216.0,0,0,0,0,0,0,0,0,94,0,0,79,51,19,10,1.47759,4107006151.0,7
3/21/2018,KLS,0,6000.0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,19,13.6492,1406347150.0,8
3/21/2018,CLT,1,3072.0,0,0,0,0,0,0,0,0,0,0,0,4,2,14,5,173.623,9674243422.0,7
3/21/2018,RXM,0,18.0,2,15,106257,690,138699,6448,1,0,200,1440635,401233,20,11,16,11,229.971,3644299902.0,0
3/21/2018,MXE,1,192.0,0,0,0,0,0,0,0,100,0,0,0,2,1,13,13,0.311945,2807505000.0,12
3/21/2018,ONE,0,2.0,3,12,3,3,830,18,7,84,351,0,0,138,214,38,7,77.3707,5029095500.0,2
3/21/2018,GOM,1,840.0,0,0,0,0,0,0,0,1,7,0,0,0,0,2,20,12.4481,1270235889.0,4
3/21/2018,TPP,0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,16.0776,594935943.0,14
3/21/2018,MQT,1,1368.0,0,0,0,0,0,0,0,1,0,24853,9007,0,0,2,18,21.0619,1557819086.0,0
3/21/2018,PXR,0,1368.0,0,0,0,0,0,0,0,1,8,0,0,5,6,8,3,0.714379,27928000378.0,6
3/21/2018,MST,0,1368.0,0,0,0,0,0,0,0,1,1,0,0,0,2,3,28,2.22797,567267966.0,14
3/21/2018,MXL,0,20208.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0.266246,4938577385.0,14
3/21/2018,TST,1,1680.0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,29,5.29155,522725239.0,12
3/21/2018,XTR,0,0.7333333333333333,4,218,222,337,20259,8240,12,34,1865,196346,162688,1114,248,274,14,0.0391858,2576395521.0,7
3/21/2018,NVE,1,1368.0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,17,3.74473,1944041554.0,14
3/21/2018,CZE,0,9408.0,0,0,0,0,0,0,0,5,60,0,0,2,6,9,24,270.745,954364280.0,10
3/22/2018,BBN,1,24.0,0,3,0,0,56,104,2,3,43,0,0,28,20,11,24,10.0795,998011613.0,0
3/22/2018,CBT,0,3.0,0,0,0,0,0,0,0,100,253,57796,18724,2195,1199,489,1,9041.26,153000000000.0,10
3/22/2018,HBC,0,1032.0,0,0,0,0,0,0,0,1,9,0,0,0,1,2,4,1053.43,17940847819.0,6
3/22/2018,GBT,0,1392.0,0,0,0,0,0,0,0,1,7,0,0,1,2,1,23,65.8432,1112414187.0,14
3/22/2018,AAD,0,1392.0,0,0,0,0,0,0,0,2,7,0,0,0,1,14,6,0.218233,5658142385.0,8
3/22/2018,HDA,1,2784.0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,12,434.882,3461845070.0,0
3/22/2018,DDG,0,3672.0,0,0,0,0,0,0,0,1,0,0,0,3,3,4,26,371.552,743104000.0,11
3/22/2018,SEO,1,72.0,0,0,0,0,0,0,0,7,40,0,0,26,18,25,7,7.23021,5380437875.0,1
3/22/2018,HET,0,13.0,0,0,0,0,0,0,0,14,0,0,0,42,29,25,2,571.597,56209393836.0,14
3/22/2018,CET,0,1608.0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,16,20.2649,2040059661.0,5
3/22/2018,XIC,0,1032.0,0,0,0,0,0,0,0,2,22,0,0,2,20,3,19,3.75607,1451880741.0,10
3/22/2018,AMI,0,240.0,0,0,0,0,0,0,0,0,94,0,0,79,51,19,10,1.39243,3870301352.0,7
3/22/2018,KLS,0,6024.0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,20,13.5749,1399160625.0,8
3/22/2018,CLT,1,3096.0,0,0,0,0,0,0,0,0,0,0,0,4,2,14,5,170.812,9520082738.0,7
3/22/2018,RXM,0,48.0,0,15,0,0,138699,6448,1,0,202,1440635,401233,20,11,16,11,222.613,3528554172.0,0
3/22/2018,MXE,1,216.0,0,0,0,0,0,0,0,0,0,0,0,2,1,13,13,0.292889,2636001000.0,12
3/22/2018,ONE,0,24.0,0,9,0,0,807,9,6,84,353,0,0,138,214,38,8,74.5105,4843182500.0,2
3/22/2018,GOM,1,864.0,0,0,0,0,0,0,0,1,7,0,0,0,0,2,21,12.2204,1247000800.0,4
3/22/2018,TPP,0,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,15.8001,584667325.0,14
3/22/2018,MQT,1,1392.0,0,0,0,0,0,0,0,1,3,24853,9007,0,0,2,18,19.8174,1753170785.0,0
3/22/2018,PXR,0,1392.0,0,0,0,0,0,0,0,1,8,0,0,5,6,8,3,0.696049,27211405619.0,6
3/22/2018,MST,0,1392.0,0,0,0,0,0,0,0,1,1,0,0,0,2,3,28,2.24288,569865472.0,14
3/22/2018,MXL,0,20232.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0.257257,4771844535.0,14
3/22/2018,TST,1,1704.0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,29,5.46306,539674879.0,12
3/22/2018,XTR,0,1.0,30,255,4523,3071,21133,9772,17,35,1953,198019,163836,1115,249,276,14,0.0383216,2519575933.0,7
3/22/2018,NVE,1,1392.0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,17,3.76222,1938486239.0,14
3/22/2018,CZE,0,9432.0,0,0,0,0,0,0,0,5,0,0,0,2,6,9,25,264.34,933657141.0,10
3/23/2018,BBN,1,11.0,0,3,0,0,56,104,2,3,44,0,0,29,21,12,24,9.65075,955559361.0,0
3/23/2018,CBT,0,13.0,0,0,0,0,0,0,0,100,251,57796,18724,2198,1205,491,1,8443.41,143000000000.0,10
3/23/2018,HBC,0,1056.0,0,0,0,0,0,0,0,1,9,0,0,0,1,2,4,972.959,16572033625.0,6
3/23/2018,GBT,0,1416.0,0,0,0,0,0,0,0,1,7,0,0,1,2,1,23,59.3826,1003372863.0,14
3/23/2018,AAD,0,1416.0,0,0,0,0,0,0,0,2,7,0,0,0,1,14,6,0.189644,4916913365.0,8
3/23/2018,HDA,1,2808.0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,11,405.742,3230651213.0,0
3/23/2018,DDG,0,3696.0,0,0,0,0,0,0,0,1,0,0,0,3,3,4,26,352.876,705752000.0,11
3/23/2018,SEO,1,96.0,0,0,0,0,0,0,0,7,40,0,0,26,18,25,7,6.57374,4906088761.0,1
3/23/2018,HET,0,48.0,0,0,0,0,0,0,0,14,0,0,0,42,29,25,2,517.105,50861333761.0,14
3/23/2018,CET,0,1632.0,0,0,0,0,0,0,0,1,5,0,0,0,0,6,16,18.5615,1869001630.0,5
3/23/2018,XIC,0,1056.0,0,0,0,0,0,0,0,2,22,0,0,2,20,3,19,3.2559,1260171715.0,10
3/23/2018,AMI,0,264.0,0,0,0,0,0,0,0,0,94,0,0,79,51,19,10,1.27362,3540065359.0,7
3/23/2018,KLS,0,6048.0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,20,11.8139,1218062684.0,8
3/23/2018,CLT,1,3120.0,0,0,0,0,0,0,0,0,0,0,0,4,2,14,5,159.074,8868270420.0,7
3/23/2018,RXM,0,72.0,0,14,0,0,138694,6447,0,10,202,1440635,401233,20,11,16,12,202.497,3210416489.0,0
3/23/2018,MXE,1,240.0,0,0,0,0,0,0,0,100,0,0,0,2,1,13,13,0.279242,2513178000.0,12
3/23/2018,ONE,0,48.0,0,8,0,0,801,7,6,84,353,0,0,138,213,38,8,65.6751,4268881500.0,2
3/23/2018,GOM,1,888.0,0,0,0,0,0,0,0,1,7,0,0,0,0,2,21,10.7969,1101743227.0,4
3/23/2018,TPP,0,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,13.8833,513738007.0,14
3/23/2018,MQT,1,1416.0,0,0,0,0,0,0,0,1,3,24853,9007,0,0,2,18,18.2889,1617993013.0,0
3/23/2018,PXR,0,1416.0,0,0,0,0,0,0,0,1,8,0,0,5,6,8,3,0.636307,24875930490.0,6
3/23/2018,MST,0,1416.0,0,0,0,0,0,0,0,1,1,0,0,0,2,3,29,1.97278,501102902.0,14
3/23/2018,MXL,0,20256.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0.228021,4229547944.0,14
3/23/2018,XTR,0,0.26666666666666666,1,1,1,0,1,0,1,0,0,0,0,0,0,4,14,0.0358744,2358676956.0,14
3/23/2018,NVE,1,1416.0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,17,3.26207,1683382765.0,14
3/23/2018,GXV,1,2208.0,0,0,0,0,0,0,0,20,0,0,0,1,0,2,27,0.0365,538122190.0,7
3/23/2018,CZE,0,9456.0,0,0,0,0,0,0,0,5,60,0,0,2,6,9,25,235.687,834141957.0,10
3/24/2018,BBN,1,24.0,0,3,0,0,56,104,2,3,44,0,0,29,22,12,21,12.1428,1202307199.0,0
3/24/2018,CBT,0,3.0,0,0,0,0,0,0,0,100,251,57796,18724,2204,1209,492,1,8931.1,151000000000.0,10
3/24/2018,HBC,0,1080.0,0,0,0,0,0,0,0,1,9,0,0,0,1,2,4,1022.95,17425505709.0,6
3/24/2018,GBT,0,1440.0,0,0,0,0,0,0,0,1,7,0,0,1,2,1,24,61.4594,1038596936.0,14
3/24/2018,AAD,0,1440.0,0,0,0,0,0,0,0,2,7,0,0,0,1,14,7,0.187495,4861196091.0,8
3/24/2018,HDA,1,2832.0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,11,437.38,3483379892.0,0
3/24/2018,DDG,0,3720.0,0,0,0,0,0,0,0,1,0,0,0,3,3,4,26,353.743,707486000.0,11
3/24/2018,SEO,1,120.0,0,0,0,0,0,0,0,7,40,0,0,26,18,25,6,6.95395,5202364198.0,1
3/24/2018,HET,0,72.0,0,0,0,0,0,0,0,14,0,0,0,42,29,25,2,541.48,53269787463.0,14
3/24/2018,CET,0,1656.0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,16,19.0423,1917828582.0,5
3/24/2018,XIC,0,1080.0,0,0,0,0,0,0,0,2,22,0,0,2,22,3,19,3.98154,1541025243.0,10
3/24/2018,AMI,0,288.0,0,0,0,0,0,0,0,0,94,0,0,79,51,19,10,1.36628,3797616635.0,7
3/24/2018,KLS,0,6072.0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,20,12.2046,1258770708.0,8
3/24/2018,CLT,1,3144.0,0,0,0,0,0,0,0,0,0,0,0,4,2,14,5,166.926,9308124376.0,7
3/24/2018,RXM,0,96.0,0,14,0,0,138694,6447,0,0,202,1440635,401233,20,11,16,12,215.943,3424304137.0,0
3/24/2018,MXE,1,264.0,0,0,0,0,0,0,0,100,0,0,0,2,1,13,14,0.286201,2575809000.0,12
3/24/2018,ONE,0,72.0,0,7,0,0,650,7,6,84,353,0,0,138,213,38,8,69.5017,4517610500.0,2
3/24/2018,GOM,1,912.0,0,0,0,0,0,0,0,1,7,0,0,0,0,2,22,11.6719,1191030460.0,4
3/24/2018,TPP,0,96.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,15.3745,568918411.0,14
3/24/2018,MQT,1,1440.0,0,0,0,0,0,0,0,1,3,24853,9007,0,0,2,18,18.6355,1648700501.0,0
3/24/2018,PXR,0,1440.0,0,0,0,0,0,0,0,1,8,0,0,5,6,8,3,0.661585,25864154368.0,6
3/24/2018,MST,0,1440.0,0,0,0,0,0,0,0,1,1,0,0,0,2,3,29,2.07155,526353824.0,14
3/24/2018,MXL,0,20280.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0.23956,4443584312.0,14
3/24/2018,XTR,0,17.0,4,4,77,0,77,0,1,0,0,0,0,0,0,4,13,0.0433411,2849598985.0,14
3/24/2018,NVE,1,1440.0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,17,3.43673,1780154417.0,14
3/24/2018,GXV,1,2232.0,0,0,0,0,0,0,0,20,0,0,0,1,0,2,27,0.0408507,602432164.0,7
3/24/2018,CZE,0,9480.0,0,0,0,0,0,0,0,5,60,0,0,2,6,9,25,256.059,908086037.0,10
3/25/2018,BBN,1,48.0,0,3,0,0,56,104,2,0,44,0,0,29,23,12,20,13.7625,1362680175.0,0
3/25/2018,CBT,0,13.0,0,0,0,0,0,0,0,100,251,57796,18724,2205,1213,492,1,8589.92,145000000000.0,10
3/25/2018,HBC,0,1104.0,0,0,0,0,0,0,0,1,9,0,0,0,1,2,4,979.169,16681404595.0,6
3/25/2018,GBT,0,1464.0,0,0,0,0,0,0,0,1,7,0,0,1,1,1,24,59.1781,1000161587.0,14
3/25/2018,AAD,0,1464.0,0,0,0,0,0,0,0,2,7,0,0,0,1,14,7,0.186046,4823627765.0,8
3/25/2018,HDA,1,2856.0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,11,416.097,3314633135.0,0
3/25/2018,DDG,0,3744.0,0,0,0,0,0,0,0,1,0,0,0,3,3,4,26,336.873,673746000.0,11
3/25/2018,SEO,1,144.0,0,0,0,0,0,0,0,7,40,0,0,26,18,25,6,6.72383,5044031944.0,1
3/25/2018,HET,0,96.0,0,0,0,0,0,0,0,14,0,0,0,42,29,25,2,522.064,51370419112.0,14
3/25/2018,CET,0,1680.0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,16,18.4085,1854383064.0,5
3/25/2018,XIC,0,1104.0,0,0,0,0,0,0,0,0,22,381,99,2,22,3,19,3.53471,1368083032.0,10
3/25/2018,AMI,0,312.0,0,0,0,0,0,0,0,0,94,0,0,79,51,19,10,1.33797,3718928133.0,7
3/25/2018,KLS,0,6096.0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,21,11.6739,1204438130.0,8
3/25/2018,CLT,1,3168.0,0,0,0,0,0,0,0,0,0,542195,380303,4,2,14,5,159.788,8912524136.0,7
3/25/2018,RXM,0,120.0,0,9,0,0,136681,5080,0,10,202,1440635,401233,20,11,16,12,206.823,3280432425.0,0
3/25/2018,MXE,1,288.0,0,0,0,0,0,0,0,100,0,0,0,2,1,13,14,0.278297,2504673000.0,12
3/25/2018,ONE,0,96.0,0,7,0,0,650,7,6,84,353,118029,32939,138,213,38,9,65.4929,4257038500.0,2
3/25/2018,GOM,1,936.0,0,0,0,0,0,0,0,1,7,0,0,0,0,2,22,10.8846,1110692359.0,4
3/25/2018,TPP,0,120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,15.5517,575475525.0,14
3/25/2018,MQT,1,1464.0,0,0,0,0,0,0,0,1,3,24853,9007,0,0,2,18,17.9092,1584487314.0,0
3/25/2018,PXR,0,1464.0,0,0,0,0,0,0,0,1,8,0,0,5,6,8,3,0.640025,25021282827.0,6
3/25/2018,MXL,0,20304.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0.234291,4345850082.0,14
3/25/2018,TST,1,1776.0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,29,5.08263,502113344.0,12
3/25/2018,XTR,0,48.0,0,4,0,0,77,0,1,0,4,77,0,0,0,4,13,0.0476661,3133959917.0,14
3/25/2018,NVE,1,1464.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,17,3.30459,1714979160.0,14
3/25/2018,GXV,1,2256.0,0,0,0,0,0,0,0,20,0,0,0,1,0,2,27,0.0426655,629368514.0,7
3/25/2018,CZE,0,9504.0,0,0,0,0,0,0,0,5,60,0,0,2,6,9,25,240.596,854941345.0,10
3/27/2018,BBN,1,96.0,0,3,0,0,56,104,2,0,44,0,0,29,24,12,19,11.1909,1108055773.0,0
3/27/2018,CBT,0,0.7166666666666667,0,0,0,0,0,0,0,100,242,57796,18724,2214,1219,493,1,7881.51,134000000000.0,10
3/27/2018,HBC,0,1152.0,0,0,0,0,0,0,0,1,9,0,0,0,1,2,4,890.192,15168827170.0,6
3/27/2018,GBT,0,1512.0,0,0,0,0,0,0,0,1,7,0,0,1,1,1,23,53.1653,898751347.0,14
3/27/2018,AAD,0,1512.0,0,0,0,0,0,0,0,2,7,0,0,0,1,14,7,0.154351,4001869265.0,8
3/27/2018,HDA,1,2904.0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,12,370.359,2951644881.0,0
3/27/2018,DDG,0,3792.0,0,0,0,0,0,0,0,1,0,0,0,3,3,4,27,313.821,627642000.0,11
3/27/2018,SEO,1,192.0,0,0,0,0,0,0,0,7,40,0,0,26,19,25,6,5.47201,4125610027.0,1
3/27/2018,HET,0,48.0,0,0,0,0,0,0,0,14,0,0,0,42,29,25,2,462.404,45518768965.0,14
3/27/2018,CET,0,1728.0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,16,15.4421,1556216047.0,5
3/27/2018,XIC,0,1152.0,0,0,0,0,0,0,0,0,22,0,0,2,23,3,20,2.77714,1074871232.0,10
3/27/2018,AMI,0,18.0,0,0,0,0,0,0,0,0,94,0,0,80,51,18,10,1.17737,3272535569.0,7
3/27/2018,KLS,0,6144.0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,21,10.1863,1051659911.0,8
3/27/2018,CLT,1,3216.0,0,0,0,0,0,0,0,0,0,0,0,4,2,14,5,138.883,7750623528.0,7
3/27/2018,RXM,0,24.0,0,6,0,0,106639,957,0,0,206,1441017,401500,20,11,16,11,188.601,2992743187.0,0
3/27/2018,MXE,1,336.0,0,0,0,0,0,0,0,0,0,0,0,2,1,13,15,0.250522,2254698000.0,12
3/27/2018,ONE,0,0.6,2,6,66,175,113,183,5,0,354,0,0,138,215,38,9,55.0612,3578978000.0,2
3/27/2018,GOM,1,984.0,0,0,0,0,0,0,0,1,7,0,0,0,0,2,22,9.56326,975859454.0,4
3/27/2018,TPP,0,168.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,14.3852,532310328.0,14
3/27/2018,MQT,1,1512.0,0,0,0,0,0,0,0,1,3,24853,9007,0,0,2,18,14.7839,1308053098.0,0
3/27/2018,PXR,0,1512.0,0,0,0,0,0,0,0,1,8,0,0,5,6,8,3,0.568476,22224129958.0,6
3/27/2018,CSC,1,8712.0,0,0,0,0,0,0,0,0,11,0,0,2,2,7,29,0.0137241,458148525.0,5
3/27/2018,MXL,0,20352.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0.211951,3931816446.0,14
3/27/2018,XTR,0,24.0,0,8,0,0,153,6,1,0,6,0,0,1,0,4,13,0.0408184,2683736020.0,14
3/27/2018,NVE,1,1512.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,17,2.96397,1540257285.0,14
3/27/2018,GXV,1,2304.0,0,0,0,0,0,0,0,20,0,0,0,1,0,2,26,0.0474968,701023262.0,7
3/27/2018,CZE,0,9552.0,0,0,0,0,0,0,0,5,60,0,0,2,6,9,25,212.561,758365836.0,10
3/28/2018,BBN,1,120.0,0,0,0,0,0,0,0,0,44,0,0,29,24,12,19,11.7125,1159701475.0,0
3/28/2018,CBT,0,0.75,0,0,0,0,0,0,0,100,240,57796,18724,2218,1220,495,1,7905.44,134000000000.0,10
3/28/2018,HBC,0,1176.0,0,0,0,0,0,0,0,1,9,0,0,0,1,2,4,889.276,15154763693.0,6
3/28/2018,GBT,0,1536.0,0,0,0,0,0,0,0,1,7,0,0,1,1,1,23,53.3886,902644989.0,14
3/28/2018,AAD,0,1536.0,0,0,0,0,0,0,0,2,7,0,0,0,1,14,7,0.15838,4106329432.0,8
3/28/2018,HDA,1,2928.0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,13,356.019,2838006351.0,0
3/28/2018,DDG,0,3816.0,0,0,0,0,0,0,0,1,0,0,0,3,3,4,26,301.206,602412000.0,11
3/28/2018,SEO,1,216.0,0,0,0,0,0,0,0,7,40,0,0,26,19,25,6,6.15743,4655469823.0,1
3/28/2018,HET,0,17.0,0,0,0,0,0,0,0,14,0,0,0,43,29,25,2,451.239,44428871642.0,14
3/28/2018,CET,0,1752.0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,16,16.3195,1644980843.0,5
3/28/2018,XIC,0,1176.0,0,0,0,0,0,0,0,0,22,0,0,2,23,3,20,2.85078,1103373042.0,10
3/28/2018,AMI,0,48.0,0,0,0,0,0,0,0,12,94,0,0,80,51,18,10,1.18617,3296995436.0,7
3/28/2018,KLS,0,6168.0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,21,9.77754,1009439818.0,8
3/28/2018,CLT,1,3240.0,0,0,0,0,0,0,0,0,0,0,0,4,2,14,5,134.912,7531100780.0,7
3/28/2018,RXM,0,12.0,2,6,158939,67,159321,334,0,0,206,1623289,424900,20,11,16,11,189.968,3015122076.0,0
3/28/2018,MXE,1,360.0,0,0,0,0,0,0,0,0,0,0,0,2,1,13,15,0.250953,2258577000.0,12
3/28/2018,ONE,0,16.0,0,3,0,0,110,180,3,86,356,118139,33119,139,215,39,9,57.1406,3714139000.0,2
3/28/2018,GOM,1,1008.0,0,0,0,0,0,0,0,1,7,0,0,0,0,2,22,9.81573,1001622137.0,4
3/28/2018,TPP,0,192.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,14.5507,538434494.0,14
3/28/2018,MQT,1,1536.0,0,0,0,0,0,0,0,1,3,24853,9007,0,0,2,18,15.6874,1388030564.0,0
3/28/2018,PXR,0,1536.0,0,0,0,0,0,0,0,1,8,0,0,5,6,8,3,0.581607,22737476257.0,6
3/28/2018,MXL,0,20376.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0.218868,4060131042.0,14
3/28/2018,XTR,0,48.0,0,8,0,0,153,6,1,0,8,0,0,1,0,4,12,0.0439734,2891171567.0,14
3/28/2018,NVE,1,1536.0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,17,2.94417,1531751185.0,14
3/28/2018,GXV,1,2328.0,0,0,0,0,0,0,0,20,0,0,0,1,0,2,27,0.0406443,600049670.0,7
3/28/2018,CZE,0,9576.0,0,0,0,0,0,0,0,5,60,0,0,2,6,9,25,213.585,763570380.0,10
3/29/2018,BBN,1,144.0,0,0,0,0,0,0,0,0,44,0,0,29,24,12,19,11.5942,1147988119.0,0
3/29/2018,CBT,0,2.0,0,0,0,0,0,0,0,100,236,57796,18724,2227,1224,498,1,7900.52,134000000000.0,10
3/29/2018,HBC,0,1200.0,0,0,0,0,0,0,0,1,9,0,0,0,1,2,4,852.838,14535323132.0,6
3/29/2018,GBT,0,1560.0,0,0,0,0,0,0,0,1,7,0,0,1,1,1,23,52.2486,883478688.0,14
3/29/2018,AAD,0,1560.0,0,0,0,0,0,0,0,2,7,0,0,0,1,14,7,0.15866,4113589012.0,8
3/29/2018,HDA,1,2952.0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,13,347.854,2773560276.0,0
3/29/2018,DDG,0,3840.0,0,0,0,0,0,0,0,1,0,0,0,3,3,4,27,291.898,583796000.0,11
3/29/2018,SEO,1,240.0,0,0,0,0,0,0,0,7,40,0,0,26,19,25,6,6.22429,4718048371.0,1
3/29/2018,HET,0,48.0,0,0,0,0,0,0,0,14,0,0,0,43,29,25,2,441.788,43507255857.0,14
3/29/2018,CET,0,1776.0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,16,15.9513,1608199889.0,5
3/29/2018,XIC,0,1200.0,0,0,0,0,0,0,0,0,22,0,0,2,23,3,20,2.80613,1086091594.0,10
3/29/2018,AMI,0,72.0,0,0,0,0,0,0,0,0,94,0,0,80,51,18,10,1.18625,3297217798.0,7
3/29/2018,KLS,0,6192.0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,21,9.55909,987217025.0,8
3/29/2018,CLT,1,3264.0,0,0,0,0,0,0,0,0,0,0,0,4,2,14,5,131.066,7318328256.0,7
3/29/2018,RXM,0,48.0,0,6,0,0,159321,334,0,0,208,1623289,424900,20,11,16,12,198.687,3154189332.0,0
3/29/2018,MXE,1,384.0,0,0,0,0,0,0,0,0,0,0,0,2,1,13,15,0.252166,2269494000.0,12
3/29/2018,ONE,0,19.0,3,6,933,53,1043,233,5,86,359,119072,33172,139,215,39,9,56.0542,3643523000.0,2
3/29/2018,GOM,1,1032.0,0,0,0,0,0,0,0,1,7,0,0,0,0,2,22,9.51874,971316519.0,4
3/29/2018,TPP,0,216.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,14.5121,537006139.0,14
3/29/2018,MQT,1,1560.0,0,0,0,0,0,0,0,1,2,24853,9007,0,0,2,18,15.3953,1362222022.0,0
3/29/2018,PXR,0,1560.0,0,0,0,0,0,0,0,1,8,0,0,5,6,8,3,0.572734,22390593178.0,6
3/29/2018,MXL,0,20400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0.218092,4045735782.0,14
3/29/2018,XTR,0,72.0,0,8,0,0,153,6,1,0,8,0,0,1,0,4,11,0.0481454,3165473026.0,14
3/29/2018,NVE,1,1560.0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,17,2.9561,1539977522.0,14
3/29/2018,GXV,1,2352.0,0,0,0,0,0,0,0,20,0,0,0,1,0,2,26,0.041206,608510133.0,7
3/29/2018,CZE,0,9600.0,0,0,0,0,0,0,0,5,57,0,0,2,6,9,25,209.114,749084250.0,10
3/30/2018,BBN,1,168.0,0,0,0,0,0,0,0,3,44,0,0,29,24,12,19,9.91201,981427758.0,0
3/30/2018,CBT,0,2.0,0,0,0,0,0,0,0,100,236,57796,18724,2237,1225,500,1,6887.25,117000000000.0,10
